tin1,0.792694502958669,1.44484885069076,0.0515718246207108
tin2,0.758203713989374,1.36521139344461,0.0494882898433006
tin3,0.799914729447744,1.37256543492784,0.0420085034013606
lid1,0.801703922299274,1.24017612799093,0.0599064004538578
lid2,0.806203363033765,1.34362597035172,0.0798251577024209
lid3,0.749835369387771,1.28770502536036,0.0701079796998165
hid1,0.772131574198348,1.44265607690883,0.0763811716661049
hid2,0.763135925806018,1.45572873393813,0.0571424648060592
hid3,0.740299457682701,1.49493511184301,0.0745505165028976
teen1,0.744215852296335,1.57842371878145,0.0942791609124853
teen2,0.690550680518753,1.58383280319379,0.109582225226088
teen3,0.731286860797737,1.55350996689456,0.110284207642789
dean1,0.686931326847859,1.63227501302264,0.129088306579086
dean2,0.728983204407788,1.61431786815458,0.134157372511164
dean3,0.693293456357541,1.57567025303203,0.124182851308164
heed1,0.671363737916255,1.63935722002195,0.174841395495396
heed2,0.737837885821628,1.62019044546211,0.12325483612819
heed3,0.73065974018245,1.59767956679581,0.156430410001838
pull1,0.877132038365452,0.722120623560756,0.154185840075053
pull2,0.844254606064046,0.777987579387506,0.157094609963298
pull3,0.825944444526208,0.68131065421131,0.140817283860473
bull1,0.869607593718109,0.636641948588647,0.154686662151046
bull2,0.890053192176391,0.628419244041307,0.171395952139223
bull3,0.828043456692155,0.70192431107904,0.150204160037191
hood1,0.720425676135415,0.698652390138085,0.113300781588956
hood2,0.707461652126792,0.664083893835963,0.136463024607978
hood3,0.638288831925633,0.678979657742349,0.117783272658331
pool1,0.8176698473574,0.632267770713858,0.19912383669564
pool2,0.839489256134382,0.574719278097031,0.171510079370028
pool3,0.766728469514392,0.565894896740252,0.19127507568684
mood1,0.797725391518031,0.662781255692188,0.107443799257327
mood2,0.795177592108061,0.73124514937852,0.102230140089134
mood3,0.756461425169204,0.63917557895739,0.105724335188621
whod1,0.699578607264332,0.761233793371388,0.146153124173817
whod2,0.736602423532609,0.810522670136914,0.128267252334364
whod3,0.719859855257025,0.814982902487099,0.149730298541708
thit1,0.665959047382187,1.76205954994916,0.0711886483413404
thit2,0.676481635260507,1.74812788240497,0.0575129346217195
thit2,0.669827324026434,1.76601815968876,0.0655393603224432
tit1,0.738338800504892,1.70294190772966,0.0696417161971334
tit2,0.747218708698747,1.63397137173366,0.0700148354718011
tit3,0.689670947666731,1.6117349468229,0.0630725806525376
it1,0.707212679052571,1.76229107070093,0.0987928981250254
it2,0.693345893803277,1.73300906758599,0.0941066359455415
it3,0.657901744674309,1.71912523681381,0.0958385954415081
diit1,0.624960216937635,1.77083017649698,0.118543430977833
diit2,0.652813769083544,1.77676028293928,0.10600337895369
diit3,0.653806151568197,1.83609892341741,0.100884563702023
riit1,0.630115084845745,1.70895491059095,0.15131087755132
riit2,0.6639471964807,1.8630325337029,0.120127843730085
riit3,0.65238735871507,1.84735931840106,0.113056294710632
iit1,0.647643162118805,1.833487042423,0.124464920554306
iit2,0.694363339339705,1.81642452862072,0.101023347610649
iit3,0.707284958686974,1.79034260843653,0.136506397151766
phut1,0.724290098360961,0.657634988171139,0.0538598070321674
phut2,0.727034704354444,0.668293148417803,0.0585622701461536
phut3,0.736316413597405,0.662349613186851,0.0559220521541945
mut1,0.795934002504593,0.487594285938031,0.0958182533050218
mut2,0.825926414744952,0.520963348844883,0.0759029540300968
mut3,0.713520896909495,0.552559227466556,0.0770699593582788
ut1,0.736338404190607,0.538761027853564,0.0816067541843934
ut2,0.73016435833097,0.546640333201838,0.0888380327155835
ut3,0.730096831598215,0.564629616839612,0.0908179532473472
phuut1,0.73314039784301,0.509047231662107,0.130366113406561
phuut2,0.779558492577336,0.586411452287415,0.0886412459720729
phuut3,0.758734497441736,0.54307376851935,0.100223221591042
buut1,0.74140174671191,0.496304777330964,0.127171103650695
buut2,0.705620604842776,0.490027872564356,0.120271604348219
buut3,0.694713065788881,0.555322575344726,0.0959015705047452
uut1,0.685946450431903,0.462152322241985,0.121196562440802
uut2,0.698232491289875,0.466593612749314,0.122795503777211
uut3,0.719438666560659,0.47591166537559,0.11877428920286
