tin1,0.817296349899233,1.36093769835047,0.0548123852715694
tin2,0.973370758011439,1.38298268906759,0.0600325164063146
tin3,0.763190107566201,1.43717272035518,0.04267638483965
lid1,0.886559864261354,1.25613190261132,0.0956302186098101
lid2,0.813996123595856,1.30190605087764,0.0903965854419368
lid3,0.787846250533659,1.34917446499281,0.0928522869403103
hid1,1.08086051448291,1.38224003929921,0.0748769495850907
hid2,1.06949634063176,1.36596718678051,0.0668453253096106
hid3,0.968240049848041,1.42127408118223,0.0740168511559904
teen1,0.772406003017718,1.63716513853451,0.113495427636032
teen2,0.76206802912616,1.61755506426248,0.108818488491286
teen3,0.748436482056815,1.60559493782919,0.0854845267516681
dean1,0.735817201213746,1.65238032525677,0.132257558969049
dean2,0.751156842314841,1.66257519863301,0.105858765525561
dean3,0.736201383923375,1.67060590097871,0.112721748311317
heed1,0.781150218224681,1.69854154091137,0.0827155566961082
heed2,0.748751904994246,1.66235358800212,0.0871069026127759
heed3,0.748201997136218,1.64441886922724,0.0682321750321746
pull1,0.808776970728781,0.429173991604002,0.142797652232534
pull2,0.820865324840956,0.446592832523224,0.127788912692148
pull3,0.804092620395172,0.437289262238084,0.12707286924795
bull1,0.787540424083476,0.490964417244481,0.188702
bull2,0.841664082530261,0.558105347219889,0.162032
bull3,0.790456479010167,0.534575798705055,0.156851693351445
hood1,0.865860859647344,0.430141381650874,0.108100646052267
hood2,0.861672102115012,0.473752306259873,0.105756898947786
hood3,0.983703995965668,0.432645325754498,0.0985669333461087
pool1,0.835511836710809,0.466478775912561,0.14054484563056
pool2,0.839046110595494,0.460677295996958,0.13957536408687
pool3,0.846255980770014,0.502823896528955,0.128841858993666
mood1,0.805632552295428,0.473116315509684,0.128186926944691
mood2,0.877493019248562,0.494034398810361,0.136896966031676
mood3,0.872384056757768,0.435498515080999,0.126911250873515
whod1,0.829126235184587,0.524222223763218,0.106029071650809
whod2,0.825725103234021,0.468161699210957,0.103212996458338
whod3,0.725138495173784,0.527045526727022,0.0926038764712231
thit1,0.722541717935435,1.56910425236955,0.0461654135338345
thit2,0.70143488360101,1.45807189722415,0.0522728303442594
thit2,0.70507231859925,1.54836014830305,0.0396333009394238
tit1,0.749982694655311,1.54440841740507,0.0715563065052857
tit2,0.760196665719569,1.62784083783638,0.0635126437355846
tit3,0.704683033230974,1.61608036984201,0.0581290150468793
it1,0.739539789721896,1.74689836468865,0.0593698312658395
it2,0.738140010233654,1.69337319235034,0.0809981892634947
it3,0.733404357008016,1.69502466436587,0.0658803954330276
diit1,0.731395601423289,1.71405258538899,0.0943154595171398
diit2,0.714712590434275,1.639988993026,0.0842044725852324
diit3,0.697423239543648,1.47506886733622,0.0932475083056481
riit1,0.834220412565021,1.54237434141424,0.10658497767637
riit2,0.827190785014269,1.53978087335646,0.132855283206756
riit3,0.805656697629027,1.61120653168635,0.116867812938235
iit1,0.736160909651431,1.49399981671858,0.129679697449756
iit2,0.750559965577786,1.73115378199619,0.123523387815857
iit3,0.726307835542252,1.67817723782851,0.113883830455258
phut1,0.741295308497673,0.590781500178089,0.0558204392868257
phut2,0.708070429523949,0.592071200113634,0.0572782816830432
phut3,0.746586998000584,0.668111059354901,0.0538439588404404
mut1,0.807907105836112,0.506220720968152,0.0704445287573611
mut2,0.811653941723847,0.504792129925456,0.0663060428849906
mut3,0.912609790394538,0.52798540954015,0.0701755414809603
ut1,0.732911741865911,0.540628722624003,0.0662432390796694
ut2,0.752911440954484,0.535109648815539,0.0773637427766171
ut3,0.680764501652765,0.608166819481299,0.0887279991361627
phuut1,0.877881050086148,0.545986988021453,0.11851226195085
phuut2,0.842356301096955,0.548130548342678,0.11835892498762
phuut3,0.830277798036104,0.591994510967632,0.109855318426747
buut1,0.76085392638233,0.457163691184495,0.06724812459667
buut2,0.743434796824521,0.463230511179743,0.0803898878898876
buut3,0.713474539127322,0.510002376875973,0.077513579043936
uut1,0.745618591048511,0.603353925249904,0.1234
uut2,0.733886651981675,0.606264590871967,0.1293
uut3,0.701963881319638,0.478379023164971,0.128309
